eps,omega_p,n_cycles,readout,jitter,kmode,project,rep,cos,cos_l1,cos_l2,relerr_l1,resid,steps,cycles,gitrev
0.3,0.02,8,0.0,4.0,zero,soft,1,-0.0026126202826937017,-0.0026126202826937017,-0.0014516019685237756,13.813403899308966,0.00011610375,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.005,0.25,zero,hard,4,0.03913664291567333,0.03913664291567333,0.10391060326982239,16.444181241308666,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.02,1.0,zero,hard,7,-0.15400043042570996,-0.024679768121037098,-0.15400043042570996,166.67290987755308,5.042856e-5,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.005,4.0,zero,soft,1,0.0440497660170472,0.06492501744757366,0.0440497660170472,179.51407529412572,0.00011610375,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.005,0.25,zero,hard,4,0.4670612350926535,0.4670612350926535,0.6452188627811674,1.7137244919703454,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.005,4.0,zero,soft,1,0.10855650756819188,0.10855650756819188,0.14103190891345813,17.93648903262683,0.00011610375,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.02,1.0,zero,hard,7,-0.03506427281807456,0.024943145126397646,-0.03506427281807456,16.675560998344153,5.042856e-5,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.005,0.25,zero,hard,4,0.9186664932381527,0.9186664932381527,0.9341436206531143,0.4012683545498635,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.005,4.0,zero,soft,1,0.4890103134464724,0.4890103134464724,0.739642757947446,1.8029559947825475,0.00011610375,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.02,1.0,zero,hard,7,0.4630517676797782,0.4630517676797782,0.7494405382147269,1.67645118786547,5.042856e-5,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.01,0.25,zero,hard,4,0.042772810960550765,0.042772810960550765,0.07351197495949184,34.54055898266842,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.01,4.0,zero,soft,1,0.03838947913958809,0.06180539975931474,0.03838947913958809,354.1851651017162,0.00011610375,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.01,0.25,zero,hard,4,0.2738283918800055,0.2738283918800055,0.45189654441306704,3.488229714453612,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.0,4.0,zero,hard,7,-0.016901827402810182,-0.0028484035021668014,-0.016901827402810182,1312.9514637484951,5.042856e-5,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.01,4.0,zero,soft,1,0.08370917698639178,0.08370917698639178,0.08587673084178775,35.408704521702454,0.00011610375,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.01,0.25,zero,hard,4,0.8678256771225519,0.8678256771225519,0.8885667271456421,0.5410816218528076,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.0,4.0,zero,hard,7,-0.01689348885596073,-0.0028475127936973205,-0.01689348885596073,131.30248806602387,5.042856e-5,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.01,4.0,zero,soft,1,0.28966275898605803,0.28966275898605803,0.4900219509522117,3.5488501653759292,0.00011610375,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.02,0.25,zero,hard,4,0.03876079593969074,0.03876079593969074,0.04736859025777974,64.44619434688309,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.0,4.0,zero,hard,7,-0.016804917538819658,-0.0028386489632664714,-0.016804917538819658,13.170444471488528,5.042856e-5,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.02,4.0,zero,soft,1,0.04044638408641129,0.05745158617451697,0.04044638408641129,671.7291291366313,0.00011610375,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.02,0.25,zero,hard,4,0.16064920706663532,0.16064920706663532,0.21554690658047604,6.500925045929474,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.005,4.0,zero,hard,7,-0.1676379282683877,-0.012798509427643498,-0.1676379282683877,161.84380076983044,5.042856e-5,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.02,4.0,zero,soft,1,0.06338710416285323,0.06692830653274796,0.06338710416285323,67.15980801070467,0.00011610375,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.02,0.25,zero,hard,4,0.7716586566885967,0.7716586566885967,0.8506672432288104,0.7691745179861008,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.005,4.0,zero,hard,7,-0.035885149206034576,0.039594871149028314,-0.035885149206034576,16.191234270811254,5.042856e-5,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.02,4.0,zero,soft,1,0.15816617566935107,0.15816617566935107,0.2707365429068175,6.718556846580928,0.00011610375,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.0,1.0,zero,hard,4,-0.00799351410657783,0.0008425323404416708,-0.00799351410657783,1343.4912965134577,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.0,0.0,zero,hard,2,0.6330487460900566,0.6330487460900566,0.9240039473083216,1.130990964591653,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.005,4.0,zero,hard,7,0.4871225448587924,0.4871225448587924,0.7735586674660376,1.627399861414013,5.042856e-5,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.0,0.0,zero,hard,2,0.9815186410051622,0.9815186410051622,0.9864442464523048,0.1959385542206299,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.0,0.0,zero,hard,2,0.9866325603608544,0.9876719809258807,0.9866325603608544,0.16547877959055204,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.0,1.0,zero,hard,4,-0.007989007002723678,0.0008427329032935967,-0.007989007002723678,134.35236237582382,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.01,4.0,zero,hard,7,-0.17027893972634972,-0.01742856480073752,-0.17027893972634972,317.5228439969704,5.042856e-5,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.005,0.0,zero,hard,2,0.025041524034618227,0.025041524034618227,0.05780003435811416,20.986768622057603,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.01,4.0,zero,hard,7,-0.11112434288092886,0.00838032886632506,-0.11112434288092886,31.747823846126487,5.042856e-5,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.0,1.0,zero,hard,4,-0.007944666213771644,0.000844843874434408,-0.007944666213771644,13.471320055148258,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.005,0.0,zero,hard,2,0.08992170025943498,0.08992170025943498,0.2144358369898318,7.193119948442951,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.01,4.0,zero,hard,7,0.24965961393786112,0.24965961393786112,0.4641906233411157,3.1903498273687263,5.042856e-5,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.005,1.0,zero,hard,4,0.025104714083007157,0.025104714083007157,0.06871630523959443,48.33088649343975,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.005,0.0,zero,hard,2,0.4022089439313774,0.4022089439313774,0.5865135425763232,2.077574962680238,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.01,0.0,zero,hard,2,0.04078005359698983,0.04078005359698983,0.14688419280119921,18.928258236961753,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.005,1.0,zero,hard,4,0.1907682042809626,0.1907682042809626,0.33432914798642777,4.835831628308759,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.02,4.0,zero,hard,7,-0.14974446946275732,-0.00720607774346069,-0.14974446946275732,605.1064109392602,5.042856e-5,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.01,0.0,zero,hard,2,0.046954847841392144,0.046954847841392144,0.14219210597192045,9.572249583774784,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.005,1.0,zero,hard,4,0.8779366201087879,0.8779366201087879,0.9264233485910622,0.5101973936451923,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.02,4.0,zero,hard,7,-0.12132486482328544,0.00388913587556676,-0.12132486482328544,60.51383764325572,5.042856e-5,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.01,0.0,zero,hard,2,0.26363503060280863,0.26363503060280863,0.4423032276944691,3.0415732170003853,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.01,1.0,zero,hard,4,0.015754245390299987,0.015754245390299987,0.024659013315772305,94.55851346079436,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.02,4.0,zero,hard,7,0.11255904307292236,0.11255904307292236,0.15778156024280382,6.074640075101537,5.042856e-5,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.02,0.0,zero,hard,2,-0.0006611489875785935,-0.0006611489875785935,0.004822650572404748,1.5188439031347045,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.0,0.0,zero,soft,7,0.6752217117723969,0.6752217117723969,0.9750940150169872,0.9824922526317963,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.01,1.0,zero,hard,4,0.10071684600398283,0.10071684600398283,0.16602396894318427,9.462201690451822,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.02,0.0,zero,hard,2,0.12212739301263732,0.12281712787294356,0.12212739301263732,10.895158764644767,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.0,0.0,zero,soft,7,0.9853432043928539,0.9853432043928539,0.9917157733046851,0.17995857550471936,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.0,0.0,zero,soft,7,0.9881844163283864,0.9881844163283864,0.9911564908725217,0.1619671378002119,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.01,1.0,zero,hard,4,0.6929813113686484,0.6929813113686484,0.8300582374995896,0.9664769379829339,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.02,0.0,zero,hard,2,0.2761140379025917,0.2761140379025917,0.34730677833898627,3.9989419950376224,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.005,0.0,zero,soft,7,0.02335195585757621,0.13164386395605593,0.02335195585757621,22.902438544662246,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.02,1.0,zero,hard,4,0.01983739722126289,0.01983739722126289,0.03977166270649021,187.61228184227525,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.0,0.25,zero,hard,2,-0.008477226587631611,-0.008477226587631611,0.04768174305232896,1297.319643349771,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.005,0.0,zero,soft,7,0.1668593536923342,0.167240148340747,0.1668593536923342,6.03997287371868,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.02,1.0,zero,hard,4,0.06167642516981185,0.06167642516981185,0.10699751125431425,18.775336822443833,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.005,0.0,zero,soft,7,0.412118093505461,0.412118093505461,0.8316116414276831,1.6824690514473197,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.0,0.25,zero,hard,2,-0.007920801483611073,-0.007920801483611073,0.04882663834790819,129.74230061818474,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.01,0.0,zero,soft,7,0.0074244872553123455,0.0074244872553123455,0.4701879348714443,19.091030191612575,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.02,1.0,zero,hard,4,0.44272353779460133,0.44272353779460133,0.6305026645400581,1.8862866205108033,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.0,0.25,zero,hard,2,-0.0023545198453454254,-0.0023545198453454254,0.06028304390658193,13.016414943716327,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.01,0.0,zero,soft,7,0.028788236768801212,0.028788236768801212,0.3473119706803762,9.942371672474279,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.0,4.0,zero,hard,4,-0.0014580582387654071,-0.0014580582387654071,0.014391512966329161,1360.1154156074747,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.01,0.0,zero,soft,7,0.379012732518667,0.379012732518667,0.6188668234394745,2.6335765812948155,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.005,0.25,zero,hard,2,0.06223180004739478,0.06223180004739478,0.07216786685638445,16.62549597829042,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.02,0.0,zero,soft,7,-0.022978633984862704,-0.022978633984862704,-0.013601037850845234,38.173826232541806,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.005,0.25,zero,hard,2,0.4738203100133552,0.4738203100133552,0.6094107351339326,1.7195601361312776,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.0,4.0,zero,hard,4,-0.0014574913175666878,-0.0014574913175666878,0.014387550089454644,136.01663751006103,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.02,0.0,zero,soft,7,0.02534625111830229,0.054432796290509226,0.02534625111830229,12.101938323333853,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.005,0.25,zero,hard,2,0.9170281871759176,0.9170281871759176,0.938466168423157,0.41096332983691125,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.02,0.0,zero,soft,7,0.2169850354035334,0.2169850354035334,0.447828208773035,3.805125192171143,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.0,4.0,zero,hard,4,-0.0014515149811796183,-0.0014515149811796183,0.014339935332278533,13.639153558816556,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.01,0.25,zero,hard,2,0.04311518065062857,0.04311518065062857,0.06627463496094597,32.90078430693482,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.005,4.0,zero,hard,4,0.017751861972362223,0.017751861972362223,0.02547069701325198,182.71292136151803,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.0,0.25,zero,soft,7,0.003713296637317597,0.00553884008685995,0.003713296637317597,1161.7450623193824,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.01,0.25,zero,hard,2,0.26354271862586626,0.26354271862586626,0.41465825307384735,3.3281822602923508,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.005,4.0,zero,hard,4,0.06169640738190645,0.06169640738190645,0.10021666648572597,18.277256023007045,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.0,0.25,zero,soft,7,0.005740551246150025,0.006178535789060665,0.005740551246150025,116.17491463877064,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.01,0.25,zero,hard,2,0.8715203618842126,0.8715203618842126,0.9058171018089485,0.5220735680063556,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.005,4.0,zero,hard,4,0.44942640740812606,0.44942640740812606,0.6465474255953775,1.845861645816313,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.02,0.25,zero,hard,2,0.022935032788862775,0.022935032788862775,0.06389180163378487,64.75553261243476,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.0,0.25,zero,soft,7,0.012649989371226562,0.012649989371226562,0.025906977393085586,11.653035180915522,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.01,4.0,zero,hard,4,0.008167275791646156,0.008167275791646156,0.03105115071722801,358.81521504949274,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.02,0.25,zero,hard,2,0.155476390854585,0.155476390854585,0.24833151749140356,6.490729131459442,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.005,0.25,zero,soft,7,-0.014267038948215315,0.06411862829565511,-0.014267038948215315,13.987861394148396,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.01,4.0,zero,hard,4,0.02978553396692886,0.02978553396692886,0.06833793901880326,35.88654300363849,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.005,0.25,zero,soft,7,0.5327714129170057,0.5327714129170057,0.7498558724568574,1.455894853941275,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.02,0.25,zero,hard,2,0.7912154162507397,0.7912154162507397,0.8394549501516683,0.7646732331351456,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.01,4.0,zero,hard,4,0.23948717088039057,0.23948717088039057,0.3963665171248688,3.6060150716502313,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.005,0.25,zero,soft,7,0.9378068391727648,0.9378068391727648,0.9804142131073503,0.35060033576307864,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.0,1.0,zero,hard,2,-0.0010126141662744133,0.0005548613505430845,-0.0010126141662744133,1377.5777078259382,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.02,4.0,zero,hard,4,0.003601779178513521,0.003601779178513521,0.035281207149280354,670.6571801288388,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.01,0.25,zero,soft,7,-0.061738737498779575,0.005400893991760158,-0.061738737498779575,28.465476516060107,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.0,1.0,zero,hard,2,-0.0010099680264112044,0.0005557934176460734,-0.0010099680264112044,137.76126090492832,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.02,4.0,zero,hard,4,0.012806232418972592,0.012806232418972592,0.0511513358334479,67.06522526730436,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.01,0.25,zero,soft,7,0.2973013574061307,0.2973013574061307,0.5365295367782635,2.8909135943599122,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.01,0.25,zero,soft,7,0.896295028286215,0.896295028286215,0.9542005515101158,0.47080577419157926,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.02,4.0,zero,hard,4,0.1078508532216483,0.1078508532216483,0.21383867488255215,6.736354328626798,1.708457e-5,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.0,1.0,zero,hard,2,-0.0009841768226851848,0.0005645557863878059,-0.0009841768226851848,13.811591008031362,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.0,0.0,zero,soft,4,0.6392286097892471,0.6392286097892471,0.8978930027487233,1.116289656833153,3.2716056e-5,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.02,0.25,zero,soft,7,-0.024699976926003512,-0.024699976926003512,-0.023126139284754772,56.07842577417055,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.005,1.0,zero,hard,2,0.0455037534182445,0.0455037534182445,0.05566771548874607,46.24987371864002,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.0,0.0,zero,soft,4,0.9454627356851141,0.9806222130710146,0.9454627356851141,0.20379685790436075,3.2716056e-5,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.0,0.0,zero,soft,4,0.9426408394934417,0.9864738820405528,0.9426408394934417,0.17761297459768194,3.2716056e-5,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.02,0.25,zero,soft,7,0.12021591703652437,0.12021591703652437,0.2895023745660764,5.618396241257884,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.005,1.0,zero,hard,2,0.21793734132768988,0.21793734132768988,0.3250454065369202,4.633018473635646,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.005,0.0,zero,soft,4,0.032291328576041306,0.032291328576041306,0.04851090773246328,27.718842685673398,3.2716056e-5,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.02,0.25,zero,soft,7,0.7985923947274172,0.7985923947274172,0.8967955271275088,0.6804618809500939,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.005,1.0,zero,hard,2,0.8848738321978799,0.8848738321978799,0.9453329481842176,0.49591887067548257,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.005,0.0,zero,soft,4,0.07102397000279065,0.07102397000279065,0.16426727336029973,6.482610079594703,3.2716056e-5,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.005,0.0,zero,soft,4,0.41200659224831443,0.41200659224831443,0.6610957532650827,1.956801402829849,3.2716056e-5,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.01,1.0,zero,hard,2,0.027776502572227108,0.036457732290468836,0.027776502572227108,92.48589539807104,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.0,1.0,zero,soft,7,-0.0015999587104218455,-0.00017937323979125164,-0.0015999587104218455,1205.8503244493254,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.01,0.0,zero,soft,4,0.02256725115386877,0.02475568104861703,0.02256725115386877,31.368591891534965,3.2716056e-5,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.01,1.0,zero,hard,2,0.12359919554262114,0.12359919554262114,0.16755647756126385,9.251810878355894,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.0,1.0,zero,soft,7,-0.0015837430116354828,-0.00017883660233194903,-0.0015837430116354828,120.5894228183808,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.01,0.0,zero,soft,4,0.10276209005838195,0.10276209005838195,0.11221325536063335,10.871548563490034,3.2716056e-5,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.01,1.0,zero,hard,2,0.7053618754630799,0.7053618754630799,0.845189267416068,0.9468813116525681,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.01,0.0,zero,soft,4,0.27191745871086587,0.27191745871086587,0.3572525860659219,3.0751275886029794,3.2716056e-5,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.0,1.0,zero,soft,7,-0.0014263838477274818,-0.00017248117499397652,-0.0014263838477274818,12.100157044611734,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.02,1.0,zero,hard,2,0.009235433307122556,0.03737119266923229,0.009235433307122556,182.76540249816316,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.02,0.0,zero,soft,4,0.01141453317958093,0.022584472316244532,0.01141453317958093,91.44618857114178,3.2716056e-5,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.005,1.0,zero,soft,7,-0.148130245769761,0.007814571173268977,-0.148130245769761,38.60511352961126,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.02,0.0,zero,soft,4,0.083643679731619,0.083643679731619,0.2677542046879426,16.160345179238437,3.2716056e-5,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.02,1.0,zero,hard,2,0.07767287344324778,0.08221018717723941,0.07767287344324778,18.290532041805236,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.005,1.0,zero,soft,7,0.21759411668348455,0.21759411668348455,0.3427099448880653,3.85529723437435,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.02,0.0,zero,soft,4,0.1502378587267061,0.1502378587267061,0.3318694463850888,4.081443073499948,3.2716056e-5,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.02,1.0,zero,hard,2,0.4634564860404286,0.4634564860404286,0.6168952712007186,1.851371254826368,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.005,1.0,zero,soft,7,0.9136736485842764,0.9136736485842764,0.9718866552607158,0.4182466025798262,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.0,0.25,zero,soft,4,-0.005317826378313053,-0.005317826378313053,0.0077749251404016975,1287.4838653879274,3.2716056e-5,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.0,4.0,zero,hard,2,0.0009388131452671505,0.0009388131452671505,0.0030872273488005875,1368.299740132085,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.01,1.0,zero,soft,7,-0.152732601216587,-0.004503182384485013,-0.152732601216587,77.22092133295877,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.0,0.25,zero,soft,4,-0.004795746368733768,-0.004795746368733768,0.008879126970668104,128.76112558401107,3.2716056e-5,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.01,1.0,zero,soft,7,0.09533228454283547,0.09991285620700925,0.09533228454283547,7.724212064019643,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.0,4.0,zero,hard,2,0.0009390977989697325,0.0009390977989697325,0.003088209133052103,136.83307568689898,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.0,0.25,zero,soft,4,0.0004309215908148159,0.0004309215908148159,0.01993025928330625,12.921361033015756,3.2716056e-5,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.01,1.0,zero,soft,7,0.7536288151840516,0.7536288151840516,0.9199334415403886,0.7960324464466838,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.3,0.02,8,0.0,4.0,zero,hard,2,0.0009418083827910184,0.0009418083827910184,0.003101858696488467,13.71863322640364,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.005,0.25,zero,soft,4,0.06662633424732044,0.06662633424732044,0.0900610390160267,16.272916486869494,3.2716056e-5,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.02,1.0,zero,soft,7,-0.17862903759626012,0.005780146331203703,-0.17862903759626012,153.94275895448308,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.003,0.02,8,0.005,4.0,zero,hard,2,0.02494454319694404,0.02494454319694404,0.026686517559346017,175.80812953829522,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.005,0.25,zero,soft,4,0.47220068100449786,0.47220068100449786,0.5920533398085099,1.7052503473863652,3.2716056e-5,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.02,1.0,zero,soft,7,-0.06305608918988793,0.05837931331477011,-0.06305608918988793,15.404015386185762,0.000232274,5852,2926.0,5ef5c11-d91a027d8
0.03,0.02,8,0.005,4.0,zero,hard,2,0.07092732937536911,0.07092732937536911,0.10138642616165566,17.582239319503945,9.048635e-6,5852,2926.0,5ef5c11-d91a027d8
